10/12/2013 15:33:30.0263 INFO    Starting up
10/12/2013 15:34:40.0373 INFO    2
10/12/2013 15:34:40.0373 INFO    2
10/12/2013 15:34:40.0374 INFO    2
10/12/2013 15:34:40.0374 INFO    2
10/12/2013 15:34:40.0374 INFO    2
10/12/2013 15:34:40.0375 INFO    2
10/12/2013 15:34:40.0375 INFO    2
10/12/2013 15:34:40.0375 INFO    2
10/12/2013 15:34:40.0375 INFO    2
10/12/2013 15:34:40.0375 INFO    2
10/12/2013 15:34:40.0376 INFO    2
10/12/2013 15:34:40.0376 INFO    2
10/12/2013 15:34:40.0376 INFO    2
10/12/2013 15:34:40.0376 INFO    2
10/12/2013 15:34:40.0376 INFO    2
10/12/2013 15:34:40.0376 INFO    2
10/12/2013 15:34:40.0377 INFO    2
10/12/2013 15:34:40.0377 INFO    2
10/12/2013 15:34:40.0377 INFO    2
10/12/2013 15:34:40.0377 INFO    2
10/12/2013 15:34:40.0377 INFO    2
10/12/2013 15:34:40.0377 INFO    2
10/12/2013 15:34:40.0378 INFO    2
10/12/2013 15:34:40.0378 INFO    2
10/12/2013 15:34:40.0381 INFO    2
10/12/2013 15:34:40.0382 INFO    2
10/12/2013 15:34:40.0382 INFO    2
10/12/2013 15:34:40.0382 INFO    2
10/12/2013 15:34:40.0383 INFO    2
10/12/2013 15:34:40.0386 INFO    2
10/12/2013 15:34:40.0386 INFO    2
10/12/2013 15:34:40.0387 INFO    2
10/12/2013 15:34:40.0388 INFO    2
10/12/2013 15:34:40.0388 INFO    2
10/12/2013 15:34:40.0388 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0402 INFO    2
10/12/2013 15:34:40.0464 INFO    49381
10/12/2013 15:34:40.0465 INFO    2
10/12/2013 15:34:40.0465 INFO    2
10/12/2013 15:34:40.0465 INFO    2
10/12/2013 15:34:40.0465 INFO    2
10/12/2013 15:34:40.0465 INFO    2
10/12/2013 15:34:40.0467 INFO    2
10/12/2013 15:34:40.0467 INFO    2
10/12/2013 15:34:40.0467 INFO    2
10/12/2013 15:34:40.0467 INFO    2
10/12/2013 15:34:40.0467 INFO    2
10/12/2013 15:34:40.0468 INFO    2
10/12/2013 15:34:40.0469 INFO    2
10/12/2013 15:34:40.0469 INFO    2
10/12/2013 15:34:40.0470 INFO    2
10/12/2013 15:34:40.0470 INFO    2
10/12/2013 15:34:40.0471 INFO    2
10/12/2013 15:34:40.0471 INFO    2
10/12/2013 15:34:40.0471 INFO    2
10/12/2013 15:34:40.0471 INFO    2
10/12/2013 15:34:40.0471 INFO    2
10/12/2013 15:34:40.0471 INFO    2
10/12/2013 15:34:40.0471 INFO    2
10/12/2013 15:34:40.0471 INFO    2
10/12/2013 15:34:40.0472 INFO    2
10/12/2013 15:34:40.0472 INFO    2
10/12/2013 15:34:40.0472 INFO    2
10/12/2013 15:34:40.0472 INFO    2
10/12/2013 15:34:40.0472 INFO    2
10/12/2013 15:34:40.0472 INFO    2
10/12/2013 15:34:40.0473 INFO    2
10/12/2013 15:34:40.0473 INFO    2
10/12/2013 15:34:40.0473 INFO    2
10/12/2013 15:34:40.0486 INFO    2
10/12/2013 15:34:40.0487 INFO    2
10/12/2013 15:34:40.0489 INFO    2
10/12/2013 15:34:40.0503 INFO    512
10/12/2013 15:34:40.0503 INFO    2
10/12/2013 15:34:40.0503 INFO    2
10/12/2013 15:34:40.0504 INFO    2
10/12/2013 15:34:40.0504 INFO    2
10/12/2013 15:34:40.0504 INFO    2
10/12/2013 15:34:40.0504 INFO    2
10/12/2013 15:34:40.0504 INFO    2
10/12/2013 15:34:40.0504 INFO    2
10/12/2013 15:34:40.0504 INFO    2
10/12/2013 15:34:40.0505 INFO    2
10/12/2013 15:34:40.0505 INFO    2
10/12/2013 15:34:40.0505 INFO    2
10/12/2013 15:34:40.0505 INFO    2
10/12/2013 15:34:40.0505 INFO    2
10/12/2013 15:34:40.0505 INFO    2
10/12/2013 15:34:40.0506 INFO    2
10/12/2013 15:34:40.0506 INFO    2
10/12/2013 15:34:40.0506 INFO    2
10/12/2013 15:34:40.0506 INFO    2
10/12/2013 15:34:40.0506 INFO    2
10/12/2013 15:34:40.0506 INFO    2
10/12/2013 15:34:40.0506 INFO    2
10/12/2013 15:34:40.0507 INFO    2
10/12/2013 15:34:40.0507 INFO    2
10/12/2013 15:34:40.0507 INFO    2
10/12/2013 15:34:40.0507 INFO    2
10/12/2013 15:34:40.0507 INFO    2
10/12/2013 15:34:40.0507 INFO    2
10/12/2013 15:34:40.0508 INFO    2
10/12/2013 15:34:40.0508 INFO    2
10/12/2013 15:34:40.0508 INFO    2
10/12/2013 15:34:40.0508 INFO    2
10/12/2013 15:34:40.0508 INFO    2
10/12/2013 15:34:40.0508 INFO    2
10/12/2013 15:34:40.0508 INFO    2
10/12/2013 15:34:40.0509 INFO    2
10/12/2013 15:34:40.0509 INFO    2
10/12/2013 15:34:40.0509 INFO    2
10/12/2013 15:34:40.0509 INFO    2
10/12/2013 15:34:40.0509 INFO    2
10/12/2013 15:34:40.0509 INFO    2
10/12/2013 15:34:40.0510 INFO    2
10/12/2013 15:34:40.0510 INFO    2
10/12/2013 15:34:40.0510 INFO    2
10/12/2013 15:34:40.0510 INFO    2
10/12/2013 15:34:40.0510 INFO    2
10/12/2013 15:34:40.0510 INFO    2
10/12/2013 15:34:40.0510 INFO    2
10/12/2013 15:34:40.0511 INFO    2
10/12/2013 15:34:40.0511 INFO    2
10/12/2013 15:34:40.0511 INFO    2
10/12/2013 15:34:40.0511 INFO    2
10/12/2013 15:34:40.0511 INFO    2
10/12/2013 15:34:40.0511 INFO    2
10/12/2013 15:34:40.0511 INFO    2
10/12/2013 15:34:40.0512 INFO    2
10/12/2013 15:34:40.0512 INFO    2
10/12/2013 15:34:40.0512 INFO    2
10/12/2013 15:34:40.0512 INFO    2
10/12/2013 15:34:40.0512 INFO    2
10/12/2013 15:34:40.0512 INFO    2
10/12/2013 15:34:40.0512 INFO    2
10/12/2013 15:34:40.0513 INFO    2
10/12/2013 15:34:40.0513 INFO    2
10/12/2013 15:34:40.0513 INFO    2
10/12/2013 15:34:40.0513 INFO    2
10/12/2013 15:34:40.0513 INFO    2
10/12/2013 15:34:40.0513 INFO    2
10/12/2013 15:34:40.0514 INFO    2
10/12/2013 15:34:40.0514 INFO    2
10/12/2013 15:34:40.0514 INFO    2
10/12/2013 15:34:40.0514 INFO    2
10/12/2013 15:34:40.0514 INFO    2
10/12/2013 15:34:40.0514 INFO    2
10/12/2013 15:34:40.0514 INFO    2
10/12/2013 15:34:40.0514 INFO    2
10/12/2013 15:34:40.0514 INFO    2
10/12/2013 15:34:40.0514 INFO    2
10/12/2013 15:34:40.0515 INFO    2
10/12/2013 15:34:40.0515 INFO    2
10/12/2013 15:34:40.0515 INFO    2
10/12/2013 15:34:40.0515 INFO    2
10/12/2013 15:34:40.0516 INFO    2
10/12/2013 15:34:40.0516 INFO    2
10/12/2013 15:34:40.0516 INFO    2
10/12/2013 15:34:40.0516 INFO    2
10/12/2013 15:34:40.0516 INFO    2
10/12/2013 15:34:40.0517 INFO    2
10/12/2013 15:34:40.0517 INFO    2
10/12/2013 15:34:40.0517 INFO    2
10/12/2013 15:34:40.0517 INFO    2
10/12/2013 15:34:40.0517 INFO    2
10/12/2013 15:34:40.0517 INFO    2
10/12/2013 15:34:40.0517 INFO    2
10/12/2013 15:34:40.0518 INFO    2
10/12/2013 15:34:40.0518 INFO    2
10/12/2013 15:34:40.0518 INFO    2
10/12/2013 15:34:40.0518 INFO    2
10/12/2013 15:34:40.0518 INFO    2
10/12/2013 15:34:40.0518 INFO    2
10/12/2013 15:34:40.0519 INFO    2
10/12/2013 15:34:40.0519 INFO    2
10/12/2013 15:34:40.0519 INFO    2
10/12/2013 15:34:40.0519 INFO    2
10/12/2013 15:34:40.0519 INFO    2
10/12/2013 15:34:40.0519 INFO    2
10/12/2013 15:34:40.0519 INFO    2
10/12/2013 15:34:40.0520 INFO    2
10/12/2013 15:34:40.0520 INFO    2
10/12/2013 15:34:40.0520 INFO    2
10/12/2013 15:34:40.0520 INFO    2
10/12/2013 15:34:40.0520 INFO    2
10/12/2013 15:34:40.0520 INFO    2
10/12/2013 15:34:40.0521 INFO    2
10/12/2013 15:34:40.0521 INFO    2
10/12/2013 15:34:40.0521 INFO    2
10/12/2013 15:34:40.0521 INFO    2
10/12/2013 15:34:40.0521 INFO    2
10/12/2013 15:34:40.0521 INFO    2
10/12/2013 15:34:40.0521 INFO    2
10/12/2013 15:34:40.0522 INFO    2
10/12/2013 15:34:40.0522 INFO    2
10/12/2013 15:34:40.0522 INFO    2
10/12/2013 15:34:40.0522 INFO    2
10/12/2013 15:34:40.0522 INFO    2
10/12/2013 15:34:40.0522 INFO    2
10/12/2013 15:34:40.0523 INFO    2
10/12/2013 15:34:40.0523 INFO    2
10/12/2013 15:34:40.0523 INFO    2
10/12/2013 15:34:40.0523 INFO    2
10/12/2013 15:34:40.0523 INFO    2
10/12/2013 15:34:40.0523 INFO    2
10/12/2013 15:34:40.0523 INFO    2
10/12/2013 15:34:40.0527 INFO    49381
10/12/2013 15:34:40.0528 INFO    2
10/12/2013 15:34:40.0528 INFO    2
10/12/2013 15:34:40.0528 INFO    2
10/12/2013 15:34:40.0528 INFO    2
10/12/2013 15:34:40.0528 INFO    2
10/12/2013 15:34:40.0529 INFO    2
10/12/2013 15:34:40.0529 INFO    2
10/12/2013 15:34:40.0529 INFO    2
10/12/2013 15:34:40.0529 INFO    2
10/12/2013 15:34:40.0529 INFO    2
10/12/2013 15:34:40.0530 INFO    2
10/12/2013 15:34:40.0530 INFO    2
10/12/2013 15:34:40.0531 INFO    2
10/12/2013 15:34:40.0531 INFO    2
10/12/2013 15:34:40.0531 INFO    2
10/12/2013 15:34:40.0532 INFO    2
10/12/2013 15:34:40.0532 INFO    2
10/12/2013 15:34:40.0532 INFO    2
10/12/2013 15:34:40.0532 INFO    2
10/12/2013 15:34:40.0532 INFO    2
10/12/2013 15:34:40.0532 INFO    2
10/12/2013 15:34:40.0533 INFO    2
10/12/2013 15:34:40.0533 INFO    2
10/12/2013 15:34:40.0533 INFO    2
10/12/2013 15:34:40.0533 INFO    2
10/12/2013 15:34:40.0533 INFO    2
10/12/2013 15:34:40.0533 INFO    2
10/12/2013 15:34:40.0533 INFO    2
10/12/2013 15:34:40.0534 INFO    2
10/12/2013 15:34:40.0534 INFO    2
10/12/2013 15:34:40.0534 INFO    2
10/12/2013 15:34:40.0534 INFO    2
10/12/2013 15:34:40.0534 INFO    2
10/12/2013 15:34:40.0534 INFO    2
10/12/2013 15:34:40.0534 INFO    2
10/12/2013 15:34:40.0535 INFO    2
10/12/2013 15:34:40.0535 INFO    2
10/12/2013 15:34:40.0535 INFO    2
10/12/2013 15:34:40.0535 INFO    2
10/12/2013 15:34:40.0535 INFO    2
10/12/2013 15:34:40.0535 INFO    2
10/12/2013 15:34:40.0536 INFO    2
10/12/2013 15:34:40.0536 INFO    2
10/12/2013 15:34:40.0536 INFO    2
10/12/2013 15:34:40.0536 INFO    2
10/12/2013 15:34:40.0536 INFO    2
10/12/2013 15:34:40.0536 INFO    2
10/12/2013 15:34:40.0536 INFO    2
10/12/2013 15:34:40.0537 INFO    2
10/12/2013 15:34:40.0537 INFO    2
10/12/2013 15:34:40.0537 INFO    2
10/12/2013 15:34:40.0537 INFO    2
10/12/2013 15:34:40.0537 INFO    2
10/12/2013 15:34:40.0537 INFO    2
10/12/2013 15:34:40.0538 INFO    2
10/12/2013 15:34:40.0538 INFO    2
10/12/2013 15:34:40.0538 INFO    2
10/12/2013 15:34:40.0538 INFO    2
10/12/2013 15:34:40.0538 INFO    2
10/12/2013 15:34:40.0538 INFO    2
10/12/2013 15:34:40.0538 INFO    2
10/12/2013 15:34:40.0539 INFO    2
10/12/2013 15:34:40.0539 INFO    2
10/12/2013 15:34:40.0539 INFO    2
10/12/2013 15:34:40.0539 INFO    2
10/12/2013 15:34:40.0539 INFO    2
10/12/2013 15:34:40.0539 INFO    2
10/12/2013 15:34:40.0540 INFO    2
10/12/2013 15:34:40.0540 INFO    2
10/12/2013 15:34:40.0540 INFO    2
10/12/2013 15:34:40.0540 INFO    2
10/12/2013 15:34:40.0540 INFO    2
10/12/2013 15:34:40.0541 INFO    2
10/12/2013 15:34:40.0541 INFO    2
10/12/2013 15:34:40.0541 INFO    2
10/12/2013 15:34:40.0541 INFO    2
10/12/2013 15:34:40.0541 INFO    2
10/12/2013 15:34:40.0541 INFO    2
10/12/2013 15:34:40.0542 INFO    2
10/12/2013 15:34:40.0542 INFO    2
10/12/2013 15:34:40.0542 INFO    2
10/12/2013 15:34:40.0542 INFO    2
10/12/2013 15:34:40.0542 INFO    2
10/12/2013 15:34:40.0542 INFO    2
10/12/2013 15:34:40.0543 INFO    2
10/12/2013 15:34:40.0543 INFO    2
10/12/2013 15:34:40.0543 INFO    2
10/12/2013 15:34:40.0543 INFO    2
10/12/2013 15:34:40.0543 INFO    2
10/12/2013 15:34:40.0543 INFO    2
10/12/2013 15:34:40.0544 INFO    2
10/12/2013 15:34:40.0544 INFO    2
10/12/2013 15:34:40.0544 INFO    2
10/12/2013 15:34:40.0544 INFO    2
10/12/2013 15:34:40.0544 INFO    2
10/12/2013 15:34:40.0544 INFO    2
10/12/2013 15:34:40.0545 INFO    2
10/12/2013 15:34:40.0545 INFO    2
10/12/2013 15:34:40.0545 INFO    2
10/12/2013 15:34:40.0545 INFO    2
10/12/2013 15:34:40.0546 INFO    2
10/12/2013 15:34:40.0546 INFO    2
10/12/2013 15:34:40.0546 INFO    2
10/12/2013 15:34:40.0546 INFO    2
10/12/2013 15:34:40.0547 INFO    2
10/12/2013 15:34:40.0547 INFO    2
10/12/2013 15:34:40.0548 INFO    2
10/12/2013 15:34:40.0548 INFO    2
10/12/2013 15:34:40.0548 INFO    2
10/12/2013 15:34:40.0548 INFO    2
10/12/2013 15:34:40.0548 INFO    2
10/12/2013 15:34:40.0549 INFO    2
10/12/2013 15:34:40.0549 INFO    2
10/12/2013 15:34:40.0549 INFO    2
10/12/2013 15:34:40.0549 INFO    2
10/12/2013 15:34:40.0549 INFO    2
10/12/2013 15:34:40.0549 INFO    2
10/12/2013 15:34:40.0550 INFO    2
10/12/2013 15:34:40.0551 INFO    2
10/12/2013 15:34:40.0551 INFO    2
10/12/2013 15:34:40.0551 INFO    2
10/12/2013 15:34:40.0551 INFO    2
10/12/2013 15:34:40.0551 INFO    2
10/12/2013 15:34:40.0552 INFO    2
10/12/2013 15:34:40.0552 INFO    2
10/12/2013 15:34:40.0552 INFO    2
10/12/2013 15:34:40.0552 INFO    2
10/12/2013 15:34:40.0552 INFO    2
10/12/2013 15:34:40.0552 INFO    2
10/12/2013 15:34:40.0552 INFO    2
10/12/2013 15:34:40.0553 INFO    2
10/12/2013 15:34:40.0553 INFO    2
10/12/2013 15:34:40.0553 INFO    2
10/12/2013 15:34:40.0553 INFO    2
10/12/2013 15:34:40.0553 INFO    2
10/12/2013 15:34:40.0553 INFO    2
10/12/2013 15:34:40.0553 INFO    2
10/12/2013 15:34:40.0554 INFO    2
10/12/2013 15:34:40.0554 INFO    2
10/12/2013 15:34:40.0554 INFO    2
10/12/2013 15:34:40.0554 INFO    2
10/12/2013 15:34:40.0554 INFO    2
10/12/2013 15:34:40.0554 INFO    2
10/12/2013 15:34:40.0554 INFO    2
10/12/2013 15:34:40.0555 INFO    2
10/12/2013 15:34:40.0555 INFO    2
10/12/2013 15:34:40.0555 INFO    2
10/12/2013 15:34:40.0555 INFO    2
10/12/2013 15:34:40.0555 INFO    2
10/12/2013 15:34:40.0555 INFO    2
10/12/2013 15:34:40.0556 INFO    2
10/12/2013 15:34:40.0556 INFO    2
10/12/2013 15:34:40.0556 INFO    2
10/12/2013 15:34:40.0556 INFO    2
10/12/2013 15:34:40.0556 INFO    2
10/12/2013 15:34:40.0556 INFO    2
10/12/2013 15:34:40.0556 INFO    2
10/12/2013 15:34:40.0557 INFO    2
10/12/2013 15:34:40.0557 INFO    2
10/12/2013 15:34:40.0557 INFO    2
10/12/2013 15:34:40.0557 INFO    2
10/12/2013 15:34:40.0557 INFO    2
10/12/2013 15:34:40.0557 INFO    2
10/12/2013 15:34:40.0558 INFO    2
10/12/2013 15:34:40.0558 INFO    2
10/12/2013 15:34:40.0558 INFO    2
10/12/2013 15:34:40.0558 INFO    2
10/12/2013 15:34:40.0558 INFO    2
10/12/2013 15:34:40.0558 INFO    2
10/12/2013 15:34:40.0558 INFO    2
10/12/2013 15:34:40.0559 INFO    2
10/12/2013 15:34:40.0559 INFO    2
10/12/2013 15:34:40.0559 INFO    2
10/12/2013 15:34:40.0559 INFO    2
10/12/2013 15:34:40.0559 INFO    2
10/12/2013 15:34:40.0560 INFO    2
10/12/2013 15:34:40.0560 INFO    2
10/12/2013 15:34:40.0560 INFO    2
10/12/2013 15:34:40.0560 INFO    2
10/12/2013 15:34:40.0560 INFO    2
10/12/2013 15:34:40.0560 INFO    2
10/12/2013 15:34:40.0561 INFO    2
10/12/2013 15:34:40.0561 INFO    2
10/12/2013 15:34:40.0561 INFO    2
10/12/2013 15:34:40.0561 INFO    2
10/12/2013 15:34:40.0561 INFO    2
10/12/2013 15:34:40.0561 INFO    2
10/12/2013 15:34:40.0561 INFO    2
10/12/2013 15:34:40.0562 INFO    2
10/12/2013 15:34:40.0562 INFO    2
10/12/2013 15:34:40.0562 INFO    2
10/12/2013 15:34:40.0562 INFO    2
10/12/2013 15:34:40.0562 INFO    2
10/12/2013 15:34:40.0563 INFO    2
10/12/2013 15:34:40.0563 INFO    2
10/12/2013 15:34:40.0563 INFO    2
10/12/2013 15:34:40.0563 INFO    2
10/12/2013 15:34:40.0563 INFO    2
10/12/2013 15:34:40.0564 INFO    2
10/12/2013 15:34:40.0564 INFO    2
10/12/2013 15:34:40.0564 INFO    2
10/12/2013 15:34:40.0565 INFO    2
10/12/2013 15:34:40.0565 INFO    2
10/12/2013 15:34:40.0565 INFO    2
10/12/2013 15:34:40.0565 INFO    2
10/12/2013 15:34:40.0566 INFO    2
10/12/2013 15:34:40.0566 INFO    2
10/12/2013 15:34:40.0566 INFO    2
10/12/2013 15:34:40.0566 INFO    2
10/12/2013 15:34:40.0566 INFO    2
10/12/2013 15:34:40.0566 INFO    2
10/12/2013 15:34:40.0566 INFO    2
10/12/2013 15:34:40.0567 INFO    2
10/12/2013 15:34:40.0567 INFO    2
10/12/2013 15:34:40.0567 INFO    2
10/12/2013 15:34:40.0567 INFO    2
10/12/2013 15:34:40.0567 INFO    2
10/12/2013 15:34:40.0568 INFO    2
10/12/2013 15:34:40.0568 INFO    2
10/12/2013 15:34:40.0568 INFO    2
10/12/2013 15:34:40.0568 INFO    2
10/12/2013 15:34:40.0568 INFO    2
10/12/2013 15:34:40.0568 INFO    2
10/12/2013 15:34:40.0569 INFO    2
10/12/2013 15:34:40.0569 INFO    2
10/12/2013 15:34:40.0569 INFO    2
10/12/2013 15:34:40.0569 INFO    2
10/12/2013 15:34:40.0569 INFO    2
10/12/2013 15:34:40.0569 INFO    2
10/12/2013 15:34:40.0571 INFO    2
10/12/2013 15:34:40.0571 INFO    2
10/12/2013 15:34:40.0571 INFO    2
10/12/2013 15:34:40.0571 INFO    2
10/12/2013 15:34:40.0571 INFO    2
10/12/2013 15:34:40.0571 INFO    2
10/12/2013 15:34:40.0571 INFO    2
10/12/2013 15:34:40.0572 INFO    2
10/12/2013 15:34:40.0572 INFO    2
10/12/2013 15:34:40.0572 INFO    2
10/12/2013 15:34:40.0572 INFO    2
10/12/2013 15:34:40.0572 INFO    2
10/12/2013 15:34:40.0572 INFO    2
10/12/2013 15:34:40.0573 INFO    2
10/12/2013 15:34:40.0573 INFO    2
10/12/2013 15:34:40.0573 INFO    2
10/12/2013 15:34:40.0573 INFO    2
10/12/2013 15:34:40.0573 INFO    2
10/12/2013 15:34:40.0573 INFO    2
10/12/2013 15:34:40.0573 INFO    2
10/12/2013 15:34:40.0574 INFO    2
10/12/2013 15:34:40.0574 INFO    2
10/12/2013 15:34:40.0574 INFO    2
10/12/2013 15:34:40.0574 INFO    2
10/12/2013 15:34:40.0574 INFO    2
10/12/2013 15:34:40.0574 INFO    2
10/12/2013 15:34:40.0574 INFO    2
10/12/2013 15:34:40.0575 INFO    2
10/12/2013 15:34:40.0575 INFO    2
10/12/2013 15:34:40.0575 INFO    2
10/12/2013 15:34:40.0575 INFO    2
10/12/2013 15:34:40.0575 INFO    2
10/12/2013 15:34:40.0575 INFO    2
10/12/2013 15:34:40.0575 INFO    2
10/12/2013 15:34:40.0576 INFO    2
10/12/2013 15:34:40.0576 INFO    2
10/12/2013 15:34:40.0576 INFO    2
10/12/2013 15:34:40.0576 INFO    2
10/12/2013 15:34:40.0576 INFO    2
10/12/2013 15:34:40.0577 INFO    2
10/12/2013 15:34:40.0577 INFO    2
10/12/2013 15:34:40.0577 INFO    2
10/12/2013 15:34:40.0577 INFO    2
10/12/2013 15:34:40.0577 INFO    2
10/12/2013 15:34:40.0577 INFO    2
10/12/2013 15:34:40.0577 INFO    2
10/12/2013 15:34:40.0578 INFO    2
10/12/2013 15:34:40.0578 INFO    2
10/12/2013 15:34:40.0578 INFO    2
10/12/2013 15:34:40.0578 INFO    2
10/12/2013 15:34:40.0578 INFO    2
10/12/2013 15:34:40.0578 INFO    2
10/12/2013 15:34:40.0578 INFO    2
10/12/2013 15:34:40.0580 INFO    2
10/12/2013 15:34:40.0580 INFO    2
10/12/2013 15:34:40.0580 INFO    2
10/12/2013 15:34:40.0580 INFO    2
10/12/2013 15:34:40.0581 INFO    2
10/12/2013 15:34:40.0582 INFO    2
10/12/2013 15:34:40.0582 INFO    2
10/12/2013 15:34:40.0582 INFO    2
10/12/2013 15:34:40.0582 INFO    2
10/12/2013 15:34:40.0582 INFO    2
10/12/2013 15:34:40.0582 INFO    2
10/12/2013 15:34:40.0583 INFO    2
10/12/2013 15:34:40.0583 INFO    2
